source	name	fraction	f_weighted	bp_match	lineage
Bacteria/Archaea	Gulosibacter molinativorax	4.526350e-04	0.00045263498221791143	7000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Gulosibacter;s__Gulosibacter molinativorax
Bacteria/Archaea	Enterococcus_B lactis	4.526350e-04	0.00045263498221791143	7000	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B lactis
Bacteria/Archaea	Intestinibacter bartlettii	4.526350e-04	0.00045263498221791143	7000	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Intestinibacter;s__Intestinibacter bartlettii
Bacteria/Archaea	Inhella inkyongensis	4.526350e-04	0.00045263498221791143	7000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Inhella;s__Inhella inkyongensis
Bacteria/Archaea	Streptococcus sanguinis_M	4.526350e-04	0.00045263498221791143	7000	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sanguinis_M
Bacteria/Archaea	Chryseobacterium shandongense	3.879728e-04	0.0003879728419010669	6000	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium shandongense
Bacteria/Archaea	Salinicola endophyticus	3.879728e-04	0.0003879728419010669	6000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Salinicola;s__Salinicola endophyticus
Bacteria/Archaea	Mongoliitalea daihaiensis	3.879728e-04	0.0003879728419010669	6000	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Mongoliitalea;s__Mongoliitalea daihaiensis
Bacteria/Archaea	Stutzerimonas decontaminans	3.879728e-04	0.0003879728419010669	6000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Stutzerimonas;s__Stutzerimonas decontaminans
Bacteria/Archaea	Gemmobacter fulvus	3.879728e-04	0.0003879728419010669	6000	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Gemmobacter;s__Gemmobacter fulvus
Bacteria/Archaea	Enterococcus_F willemsii	3.879728e-04	0.0003879728419010669	6000	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_F;s__Enterococcus_F willemsii
Bacteria/Archaea	Wielerella bovis	3.879728e-04	0.0003879728419010669	6000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Wielerella;s__Wielerella bovis
Bacteria/Archaea	Pseudomonas_E sp006227205	3.879728e-04	0.0003879728419010669	6000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp006227205
Bacteria/Archaea	Citrobacter arsenatis	3.879728e-04	0.0003879728419010669	6000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter arsenatis
Bacteria/Archaea	Carnobacterium_A viridans	3.879728e-04	0.0003879728419010669	6000	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Carnobacterium_A;s__Carnobacterium_A viridans
Bacteria/Archaea	Phytobacter ursingii	3.879728e-04	0.0003879728419010669	6000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Phytobacter;s__Phytobacter ursingii
Viruses	Acinetobacter phage MD-2021a	3.606962e-04	0.000360696239502303	5650	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;unclassified Caudoviricetes genus;Acinetobacter phage MD-2021a
Viruses	Listeria phage LM 4-11-1	3.479282e-04	0.0003479282310243454	5450	Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;unclassified Viruses family;unclassified Viruses genus;Listeria phage LM 4-11-1
Bacteria/Archaea	Sideroxyarcus emersonii	3.233107e-04	0.00032331070158422246	5000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Gallionellaceae;g__Sideroxyarcus;s__Sideroxyarcus emersonii
Bacteria/Archaea	Pseudomonas_E sp002282595	3.233107e-04	0.00032331070158422246	5000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp002282595
Bacteria/Archaea	Kluyvera intermedia	3.233107e-04	0.00032331070158422246	5000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kluyvera;s__Kluyvera intermedia
Bacteria/Archaea	Bifidobacterium hominis	3.233107e-04	0.00032331070158422246	5000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium hominis
Bacteria/Archaea	Blautia_A wexlerae_B	3.233107e-04	0.00032331070158422246	5000	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae_B
Bacteria/Archaea	Chromobacterium haemolyticum	3.233107e-04	0.00032331070158422246	5000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Chromobacteriaceae;g__Chromobacterium;s__Chromobacterium haemolyticum
Bacteria/Archaea	Niveispirillum cyanobacteriorum	3.233107e-04	0.00032331070158422246	5000	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Azospirillales;f__Azospirillaceae;g__Niveispirillum;s__Niveispirillum cyanobacteriorum
Bacteria/Archaea	Mesorhizobium opportunistum	3.233107e-04	0.00032331070158422246	5000	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Mesorhizobium;s__Mesorhizobium opportunistum
Bacteria/Archaea	Isoalcanivorax pacificus	3.233107e-04	0.00032331070158422246	5000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Alcanivoracaceae;g__Isoalcanivorax;s__Isoalcanivorax pacificus
Bacteria/Archaea	Sphingomonas suaedae	3.233107e-04	0.00032331070158422246	5000	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas suaedae
Bacteria/Archaea	Aromatoleum bremense	3.233107e-04	0.00032331070158422246	5000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Aromatoleum;s__Aromatoleum bremense
Bacteria/Archaea	Leclercia_A pneumoniae	3.233107e-04	0.00032331070158422246	5000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Leclercia_A;s__Leclercia_A pneumoniae
Bacteria/Archaea	Aeromonas encheleia	3.233107e-04	0.00032331070158422246	5000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas encheleia
Bacteria/Archaea	Bacteroides finegoldii	3.233107e-04	0.00032331070158422246	5000	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides finegoldii
Bacteria/Archaea	Pseudoduganella umbonata	3.233107e-04	0.00032331070158422246	5000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Pseudoduganella;s__Pseudoduganella umbonata
Bacteria/Archaea	Bacteroides intestinalis_A	2.586486e-04	0.00025864856126737795	4000	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides intestinalis_A
Bacteria/Archaea	Trabulsiella odontotermitis	2.586486e-04	0.00025864856126737795	4000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Trabulsiella;s__Trabulsiella odontotermitis
Bacteria/Archaea	Melaminivora jejuensis	2.586486e-04	0.00025864856126737795	4000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Melaminivora;s__Melaminivora jejuensis
Bacteria/Archaea	Methylovirgula ligni	2.586486e-04	0.00025864856126737795	4000	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylovirgula;s__Methylovirgula ligni
Bacteria/Archaea	Arachnia flava	2.586486e-04	0.00025864856126737795	4000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Arachnia;s__Arachnia flava
Bacteria/Archaea	Paraburkholderia terrae	2.586486e-04	0.00025864856126737795	4000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia terrae
Bacteria/Archaea	Aliarcobacter cibarius	2.586486e-04	0.00025864856126737795	4000	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__Aliarcobacter;s__Aliarcobacter cibarius
Bacteria/Archaea	Collimonas fungivorans	2.586486e-04	0.00025864856126737795	4000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Collimonas;s__Collimonas fungivorans
Bacteria/Archaea	Pseudomonas_E helvetica	2.586486e-04	0.00025864856126737795	4000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E helvetica
Bacteria/Archaea	Streptococcus sanguinis_S	2.586486e-04	0.00025864856126737795	4000	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sanguinis_S
Bacteria/Archaea	Comamonas aquatica	2.586486e-04	0.00025864856126737795	4000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Comamonas;s__Comamonas aquatica
Bacteria/Archaea	Dickeya fangzhongdai	2.586486e-04	0.00025864856126737795	4000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Dickeya;s__Dickeya fangzhongdai
Bacteria/Archaea	Kineococcus radiotolerans	2.586486e-04	0.00025864856126737795	4000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Kineococcaceae;g__Kineococcus;s__Kineococcus radiotolerans
Viruses	uncultured human fecal virus	2.553602e-04	0.0002553601695591526	4000	Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;unclassified Viruses family;unclassified Viruses genus;uncultured human fecal virus
Bacteria/Archaea	Kaistella suipulveris	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Kaistella;s__Kaistella suipulveris
Bacteria/Archaea	Anaerotardibacter sp036553105	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__Anaerotardibacter sp036553105
Bacteria/Archaea	Geopseudomonas sagittaria	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Geopseudomonas;s__Geopseudomonas sagittaria
Bacteria/Archaea	Pseudomonas_E alliivorans	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E alliivorans
Bacteria/Archaea	Phaeobacter gallaeciensis	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Phaeobacter;s__Phaeobacter gallaeciensis
Bacteria/Archaea	Rothia mucilaginosa_D	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia mucilaginosa_D
Bacteria/Archaea	Blastochloris viridis	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Blastochloris;s__Blastochloris viridis
Bacteria/Archaea	Pseudomonas_E chengduensis	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E chengduensis
Bacteria/Archaea	Pseudomonas_E marginalis	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E marginalis
Bacteria/Archaea	Pseudomonas_E muyukensis	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E muyukensis
Bacteria/Archaea	Pseudodesulfovibrio profundus	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Pseudodesulfovibrio;s__Pseudodesulfovibrio profundus
Bacteria/Archaea	Ligilactobacillus sp910587695	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus sp910587695
Bacteria/Archaea	Pseudoxanthomonas sp000513995	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas;s__Pseudoxanthomonas sp000513995
Bacteria/Archaea	Amycolatopsis camponoti	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Pseudonocardiaceae;g__Amycolatopsis;s__Amycolatopsis camponoti
Bacteria/Archaea	Pseudomonas_E lini_B	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E lini_B
Bacteria/Archaea	Pectobacterium brasiliense_A	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pectobacterium;s__Pectobacterium brasiliense_A
Bacteria/Archaea	Donghicola sp964224285	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Donghicola;s__Donghicola sp964224285
Bacteria/Archaea	Vreelandella stevensii	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Vreelandella;s__Vreelandella stevensii
Bacteria/Archaea	Pseudomonas_E mohnii	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E mohnii
Bacteria/Archaea	Ligilactobacillus animalis	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus animalis
Bacteria/Archaea	Chromobacterium fluminis	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Chromobacteriaceae;g__Chromobacterium;s__Chromobacterium fluminis
Bacteria/Archaea	Streptococcus sanguinis_O	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sanguinis_O
Bacteria/Archaea	Shinella zoogloeoides	1.939864e-04	0.00019398642095053346	3000	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Shinella;s__Shinella zoogloeoides
Viruses	uncultured Caudovirales phage	1.691761e-04	0.0001691761123329386	2650	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;unclassified Caudoviricetes genus;uncultured Caudovirales phage
Bacteria/Archaea	Nocardioides sp001428825	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides sp001428825
Bacteria/Archaea	Wujia sp900539705	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Wujia;s__Wujia sp900539705
Bacteria/Archaea	Hominimerdicola sp900539095	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola sp900539095
Bacteria/Archaea	Nocardioides nanhaiensis	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides nanhaiensis
Bacteria/Archaea	Knoellia flava	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Dermatophilaceae;g__Knoellia;s__Knoellia flava
Bacteria/Archaea	Pseudomonas_E sp024741815	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp024741815
Bacteria/Archaea	Stenotrophomonas maltophilia_N	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas maltophilia_N
Bacteria/Archaea	Mycobacterium alvei	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium alvei
Bacteria/Archaea	Sulfuritortus calidifontis	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Thiobacillaceae;g__Sulfuritortus;s__Sulfuritortus calidifontis
Bacteria/Archaea	Mesorhizobium sp001427385	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Mesorhizobium;s__Mesorhizobium sp001427385
Bacteria/Archaea	Aeromonas sp023093515	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas sp023093515
Bacteria/Archaea	Luedemannella flava	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Micromonosporaceae;g__Luedemannella;s__Luedemannella flava
Bacteria/Archaea	Mannheimia haemolytica	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Mannheimia;s__Mannheimia haemolytica
Bacteria/Archaea	Stenotrophomonas rhizophila_C	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas rhizophila_C
Bacteria/Archaea	Paraburkholderia caledonica	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia caledonica
Bacteria/Archaea	Microbacterium paulum	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium paulum
Bacteria/Archaea	Pseudomonas_E triticifolii	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E triticifolii
Bacteria/Archaea	Rhodanobacter sp014207185	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Rhodanobacter;s__Rhodanobacter sp014207185
Bacteria/Archaea	Acinetobacter lwoffii_C	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter lwoffii_C
Bacteria/Archaea	Limosilactobacillus pulli	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus pulli
Bacteria/Archaea	Dorea_A sp934294775	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A;s__Dorea_A sp934294775
Bacteria/Archaea	Erwinia billingiae	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Erwinia;s__Erwinia billingiae
Bacteria/Archaea	Pseudomonas_E sp024748615	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp024748615
Bacteria/Archaea	Rothia mucilaginosa_B	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia mucilaginosa_B
Bacteria/Archaea	Bifidobacterium kashiwanohense_A	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium kashiwanohense_A
Bacteria/Archaea	Algicoccus marinus	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Algicoccus;s__Algicoccus marinus
Bacteria/Archaea	Pseudolysinimonas sp035556655	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Pseudolysinimonas;s__Pseudolysinimonas sp035556655
Bacteria/Archaea	Acinetobacter piscicola_A	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter piscicola_A
Bacteria/Archaea	Pseudomonas_E kitaguniensis	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E kitaguniensis
Bacteria/Archaea	Nocardioides dongkuii	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides dongkuii
Bacteria/Archaea	Collimonas fungivorans_A	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Collimonas;s__Collimonas fungivorans_A
Bacteria/Archaea	Desulfolutivibrio sulfodismutans	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfolutivibrio;s__Desulfolutivibrio sulfodismutans
Bacteria/Archaea	Pseudomonas_E prosekii	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E prosekii
Bacteria/Archaea	Lactobacillus sp947568765	1.293243e-04	0.00012932428063368897	2000	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus sp947568765
Viruses	Campylobacter phage A18a	7.980005e-05	7.980005298723518e-05	1250	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;unclassified Caudoviricetes genus;Campylobacter phage A18a
Viruses	Acidithiobacillus phage AcaML1	7.660805e-05	7.660805086774578e-05	1200	Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;unclassified Caudoviricetes genus;Acidithiobacillus phage AcaML1
Bacteria/Archaea	Agromyces mediolanus	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Agromyces;s__Agromyces mediolanus
Bacteria/Archaea	SZUA-186 sp947258845	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__UBA9214;f__UBA9214;g__SZUA-186;s__SZUA-186 sp947258845
Bacteria/Archaea	Stenotrophomonas sp030549525	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas sp030549525
Bacteria/Archaea	Acinetobacter higginsii	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter higginsii
Bacteria/Archaea	Brevefilum fermentans	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Brevefilum;s__Brevefilum fermentans
Bacteria/Archaea	Luteimicrobium album	6.466214e-05	6.466214031684449e-05	1000	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Cellulomonadaceae;g__Luteimicrobium;s__Luteimicrobium album
